Date,Close,ret_0d,ret_1d,ret_3d,ret_5d,direction_1d
2020-01-02,72.3338851928711,,-0.00972202460366034,-0.006526141323224377,0.03089722999189859,0
2020-01-03,71.63065338134766,-0.00972202460366034,0.00796802734500024,0.019365682821386843,0.04337137557804405,1
2020-01-06,72.20140838623047,0.00796802734500024,-0.004703292611265786,0.03278874396726916,0.05723846877023209,0
2020-01-07,71.86182403564453,-0.004703292611265786,0.016086508725434046,0.04001497811939658,0.04789048773695681,1
2020-01-08,73.01782989501953,0.016086508725434046,0.02124100356163927,0.04541735292682492,0.026881092947949936,1
2020-01-09,74.56880187988281,0.02124100356163927,0.002260616610677335,0.009850231463813364,0.018118184770391066,1
2020-01-10,74.73737335205078,0.002260616610677335,0.02136458670737995,0.003254805518632775,0.027067846320994793,1
2020-01-13,76.3341064453125,0.02136458670737995,-0.013503591709324247,-0.005426843309681795,-0.0012306521846899843,0
2020-01-14,75.3033218383789,-0.013503591709324247,-0.004285240852805128,0.019348831026700042,0.016054759817903497,0
2020-01-15,74.98062896728516,-0.004285240852805128,0.012526225187759588,0.016798161878764928,0.025342035260775386,1
2020-01-16,75.91985321044922,0.012526225187759588,0.011070883864854553,0.0078035632114950015,0.009738651530047271,1
2020-01-17,76.7603530883789,0.011070883864854553,-0.006776771562407524,0.0015690081822792301,-0.03068421816906708,0
2020-01-21,76.24016571044922,-0.006776771562407524,0.0035694160813957154,0.00549637439431061,0.003537993931922667,1
2020-01-22,76.51229858398438,0.0035694160813957154,0.004816116275220272,-0.02754167572407773,0.020900582532791256,1
2020-01-23,76.88079071044922,0.004816116275220272,-0.0028821309370453685,-0.0048241927914672855,0.014534899010302693,0
2020-01-24,76.65921020507812,-0.0028821309370453685,-0.029405319094304105,0.01894410321146478,-0.02764614133375054,0
2020-01-27,74.40502166748047,-0.029405319094304105,0.02828950572755562,0.04829275620448881,-0.0009386393011372451,1
2020-01-28,76.50990295410156,0.02828950572755562,0.02093254832870084,-0.025748615967641997,0.0036513644477940144,1
2020-01-29,78.1114501953125,0.02093254832870084,-0.0014492747960974661,-0.0483446152379553,-0.008910627468201482,0
2020-01-30,77.99824523925781,-0.0014492747960974661,-0.044339028184986806,-0.01550005057032966,0.00413737679473325,0
2020-01-31,74.53987884521484,-0.044339028184986806,-0.002746136141413613,0.03857732747832143,0.03644305871869569,0
2020-02-03,74.3351821899414,-0.002746136141413613,0.03301379281536243,0.053618906442103986,0.04423365031481752,1
2020-02-04,76.78926849365234,0.03301379281536243,0.008154260097171129,0.006082510516970618,0.004762281837625615,1
2020-02-05,77.4154281616211,0.008154260097171129,0.011696960528708278,0.0026851299325563183,0.020303350893540406,1
2020-02-06,78.32095336914062,0.011696960528708278,-0.013592956884314722,-0.014887366492091547,0.0013252891867701067,0
2020-02-07,77.25634002685547,-0.013592956884314722,0.004749883544010736,0.02240438437418857,0.01537396815352099,1
2020-02-10,77.62329864501953,0.004749883544010736,-0.006033472177433219,0.010324897945704237,-0.007930517863691255,0
2020-02-11,77.15496063232422,-0.006033472177433219,0.023747794267790834,0.016708140282837958,0.012546605286044343,1
