Date,Close,ret_0d,ret_1d,ret_3d,ret_5d,direction_1d
2020-01-02,5.963803768157959,,-0.016005992802592295,8.339327974904442e-05,0.012963297442240895,0
2020-01-03,5.86834716796875,-0.016005992802592295,0.0041934485735384275,0.018257199912633748,0.03494705698045708,1
2020-01-06,5.892955780029297,0.0041934485735384275,0.012106883531427526,0.02514163618273657,0.06293779854130266,1
2020-01-07,5.964301109313965,0.012106883531427526,0.001875432821401457,0.01829678272689428,0.030633801634563973,1
2020-01-08,5.975486755371094,0.001875432821401457,0.010982799829932555,0.048256937076347706,0.021590864113357755,1
2020-01-09,6.041114330291748,0.010982799829932555,0.0053490628997165945,0.017529215688363964,0.024318866284083418,1
2020-01-10,6.073428630828857,0.0053490628997165945,0.03135244101332946,0.005116392893939725,0.020301402939160385,1
2020-01-13,6.263845443725586,0.03135244101332946,-0.018652298877699813,-0.012104076083894966,-0.016032903184747926,0
2020-01-14,6.147010326385498,-0.018652298877699813,-0.0069151744036539675,0.008088066175298447,0.011444615577352435,0
2020-01-15,6.1045026779174805,-0.0069151744036539675,0.013682474787280574,0.009651095486901795,0.029685980470345763,1
2020-01-16,6.188027381896973,0.013682474787280574,0.001406000693213949,0.0047403013615998635,0.00622659651509716,1
2020-01-17,6.196727752685547,0.001406000693213949,-0.005375407449359271,0.014361301006196037,-0.036424741525515,0
2020-01-21,6.163417816162109,-0.005375407449359271,0.008752072627209229,0.01024430232536555,0.00012099996100767285,1
2020-01-22,6.217360496520996,0.008752072627209229,0.010995072380404647,-0.039622433132010304,-0.018271996932221257,1
2020-01-23,6.2857208251953125,0.010995072380404647,-0.009412300547893993,-0.019338631017548624,-0.027881116470562572,0
2020-01-24,6.226557731628418,-0.009412300547893993,-0.04104100478188222,-0.019722105265737477,-0.0560921939421527,0
2020-01-27,5.97101354598999,-0.04104100478188222,0.0323479493054013,0.023355224988606205,0.0005412021587714033,1
2020-01-28,6.164163589477539,0.0323479493054013,-0.009799656352178054,-0.04653788588825347,-0.0033875116537331884,0
2020-01-29,6.103756904602051,-0.009799656352178054,0.001099487785873432,-0.021218379960917133,0.021259237720758772,1
2020-01-30,6.110467910766602,0.001099487785873432,-0.038159346619241474,0.00537021111889735,0.03433549909556155,0
2020-01-31,5.877296447753906,-0.038159346619241474,0.01649544557077376,0.06060978530510197,0.06412036946890298,1
2020-02-03,5.974245071411133,0.01649544557077376,0.02829434347787907,0.057920088754798815,0.09420364118158808,1
2020-02-04,6.143282413482666,0.02829434347787907,0.014688517321945538,0.018047103570587808,0.08400439728745446,1
2020-02-05,6.233518123626709,0.014688517321945538,0.013917622575708721,0.04869201962725955,0.08685601640373197,1
2020-02-06,6.3202738761901855,0.013917622575708721,-0.010462048009838076,0.053648193171037084,0.0650149099461883,0
2020-02-07,6.254150867462158,-0.010462048009838076,0.045232334329960544,0.08327042624965642,0.15183443307953204,1
2020-02-10,6.537040710449219,0.045232334329960544,0.01870945049327566,0.02969924943658131,0.12777113826309527,1
2020-02-11,6.6593451499938965,0.01870945049327566,0.017357791708934034,0.08174995537267526,0.17473568558418906,1
2020-02-12,6.774936676025391,0.017357791708934034,-0.0064577375452489205,0.08817044282996322,0.13267774825465417,0
2020-02-13,6.7311859130859375,-0.0064577375452489205,0.07020462840173636,0.16219793827286422,0.08601073084203259,1
2020-02-14,7.203746318817139,0.07020462840173636,0.023396093729469936,0.06525406075492657,-0.05697233088712905,1
2020-02-18,7.372285842895508,0.023396093729469936,0.061132267118838124,-0.008429639234803,-0.11639756897506748,1
2020-02-19,7.822970390319824,0.061132267118838124,-0.01906569552354087,-0.13161730634687718,-0.14950751428231135,0
2020-02-20,7.6738200187683105,-0.01906569552354087,-0.047392287670910305,-0.15111773835442088,-0.18124039848713436,0
2020-02-21,7.310140132904053,-0.047392287670910305,-0.07069741805129981,-0.0898426826305121,-0.08106395920543885,0
2020-02-24,6.793332099914551,-0.07069741805129981,-0.04109359042301175,-0.07512046691678398,0.012131694117564429,0
2020-02-25,6.514169692993164,-0.04109359042301175,0.021370005162063332,0.031221406253797213,0.015260807173364865,1
2020-02-26,6.653377532958984,0.021370005162063332,-0.05566551882500459,0.03342200152166419,0.0636287420240198,0
2020-02-27,6.283013820648193,-0.05566551882500459,0.06916066447411606,0.05261286531599785,0.08190804265341867,1
2020-02-28,6.717551231384277,0.06916066447411606,0.023549577838183344,0.05346774915980057,-0.014922067621133461,1
2020-03-02,6.875746726989746,0.023549577838183344,-0.038129029009771886,-0.011359281461211568,-0.11210801827471517,0
2020-03-03,6.61358118057251,-0.038129029009771886,0.07002898768068633,0.0005640358811320745,-0.018090172920293468,1
2020-03-04,7.076723575592041,0.07002898768068633,-0.03943638435910335,-0.13732388695748554,-0.13370370457716196,0
2020-03-05,6.797643184661865,-0.03943638435910335,-0.02652856322432917,-0.044677665923033794,-0.208496312104408,0
2020-03-06,6.617311477661133,-0.02652856322432917,-0.07743191356834378,-0.07356039715487828,-0.09472248187498788,0
2020-03-09,6.104920387268066,-0.07743191356834378,0.06372236514939611,-0.11868471522101243,-0.19980463871362109,1
2020-03-10,6.493940353393555,0.06372236514939611,-0.05596000522807476,-0.07752412477475956,-0.16780306312312854,0
2020-03-11,6.130539417266846,-0.05596000522807476,-0.12236766074706884,-0.20314859061905055,-0.17710056093049886,0
2020-03-12,5.380359649658203,-0.12236766074706884,0.1134020216544045,0.004437922788031123,-0.015440869409236502,1
2020-03-13,5.990503311157227,0.1134020216544045,-0.18452111263905524,-0.15786417507416228,-0.14569844645337782,0
2020-03-16,4.885128974914551,-0.18452111263905524,0.10626296626073284,0.08436895855462323,0.08294346295478183,1
2020-03-17,5.404237270355225,0.10626296626073284,-0.06650703970095051,-0.05302154046404173,0.1468678671129775,0
2020-03-18,5.0448174476623535,-0.06650703970095051,0.05004438196029026,0.04866400894766021,0.2110245715659227,1
2020-03-19,5.2972822189331055,0.05004438196029026,-0.03390152275509162,0.1700237622742795,0.20786994138014903,0
2020-03-20,5.117696285247803,-0.03390152275509162,0.033730451008689766,0.19377890903656314,0.2283354423309123,1
2020-03-23,5.290318489074707,0.033730451008689766,0.1715638830487114,0.20945987967842372,0.248718520952802,1
2020-03-24,6.197946071624756,0.1715638830487114,-0.014286697950882554,0.014246922707932486,0.05787013190840007,0
2020-03-25,6.109397888183594,-0.014286697950882554,0.04730909336127298,0.08130437728139506,-0.010381947523074642,1
2020-03-26,6.398427963256836,0.04730909336127298,-0.01753246791960572,0.024723895619741088,-0.006881034776229478,0
2020-03-27,6.286247730255127,-0.01753246791960572,0.050884241683953224,-0.03822268874129886,-0.03489884145880329,1
2020-03-30,6.606118679046631,0.050884241683953224,-0.007492546395328148,-0.03810384483654039,0.010580238897909489,0
2020-03-31,6.55662202835083,-0.007492546395328148,-0.0778833347769452,-0.07469655241478457,-0.01733701530730425,0
2020-04-01,6.045970439910889,-0.0778833347769452,0.05101409626179443,0.10420867240582865,0.09824328893373524,1
