Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2020-01-02,45.14126968383789,45.50246437491872,44.95246002305199,45.412164919277664,11867700
2020-01-03,44.894996643066406,45.14126902082798,44.40245815050999,44.5912646770394,11354500
2020-01-06,44.87857437133789,45.07559163010993,44.75544132465307,44.86215913696639,14698300
2020-01-07,44.533790588378906,44.82110411377542,44.45170190440349,44.6979710878123,9973900
2020-01-08,44.61588668823242,44.85394829540638,44.45170929299267,44.55021635643314,10676000
2020-01-09,45.4285774230957,45.47783251931051,45.01812768242136,45.14947147417783,15398000
2020-01-10,45.58455276489258,45.91291385013112,45.518882426734905,45.54350841210861,13040100
2020-01-13,46.07709503173828,46.15918373844461,45.49425394078298,45.58455339705001,14302900
2020-01-14,45.97037124633789,46.208432848990924,45.830819836737646,46.16738850096044,16345300
2020-01-15,46.54499816894531,46.7748490065876,45.97036794335679,45.97036794335679,17735400
2020-01-16,46.64350891113281,46.75022672196804,46.47112076927187,46.668134893832075,10234100
2020-01-17,46.74201965332031,46.91441094023633,46.62709421636516,46.68455693484273,14264300
2020-01-21,46.93082046508789,46.9964939247758,46.43828204336026,46.6681328893021,11968900
2020-01-22,47.29201889038086,47.316644872366034,46.93903186833961,46.99649458062698,12869600
2020-01-23,47.472618103027344,47.48903333680872,46.98828728791933,47.10321271328682,12858900
2020-01-24,47.34947967529297,47.505449440655184,47.168880797465164,47.489031076172395,8594300
2020-01-27,47.185298919677734,47.489030832342685,46.89798537141126,46.96365569752239,14359900
2020-01-28,46.79948043823242,47.40694746323293,46.76664683723271,47.16067823257771,15240200
2020-01-29,46.79948043823242,47.00470531902563,46.51216685771519,46.79127282085329,13163600
2020-01-30,48.318138122558594,48.41664517157735,47.41514692352506,47.554701446827366,20225600
2020-01-31,47.94053649902344,48.49874846131561,47.735311604989064,48.40844900690314,17685200
2020-02-03,48.08830261230469,48.40845297218546,48.039047506367794,48.227854048567124,12333600
2020-02-04,48.301727294921875,48.80247649707226,48.121128400642554,48.22784621376062,15417900
2020-02-05,48.3099365234375,48.498746172744895,48.05545967099255,48.35098400549411,11414900
2020-02-06,48.424869537353516,48.712183149242655,48.30173334283902,48.41665878759468,9347000
2020-02-07,48.589046478271484,48.69576430370535,48.30994048739454,48.33456960494603,8757800
2020-02-10,49.048736572265625,49.122617639642144,48.67112361966675,48.69574959829808,7984900
2020-02-11,48.91740036010742,49.089788500132606,48.69575712372519,49.02411816980621,7431200
2020-02-12,48.76964569091797,49.06517005147096,48.69576460077972,48.82710841308288,9179100
2020-02-13,48.93382263183594,49.122629152385464,48.60546155954259,48.745016111286404,8173200
2020-02-14,49.21292495727539,49.31143201907094,48.94202662298383,48.95023737149857,9965500
2020-02-18,48.86814498901367,49.19650603324865,48.80247465905647,49.097998972571354,10075700
2020-02-19,49.06515884399414,49.253965335334996,48.81888964361402,48.851723240577336,6265700
2020-02-20,49.02413558959961,49.13906105711964,48.523386225561644,48.99129884702699,7597200
2020-02-21,49.360679626464844,49.360679626464844,48.78604944545763,48.851719766196496,10842400
2020-02-24,48.14575958251953,49.089792180686956,48.08008611578619,48.5233726217865,14415500
2020-02-25,47.464412689208984,48.59725496790644,47.30023214959606,48.186805184615814,15915100
2020-02-26,47.2838134765625,47.99799834953544,47.18530640602542,47.59575618666045,15837800
2020-02-27,45.09201431274414,47.52187632514566,45.05096995991992,46.91441238778698,23754000
2020-02-28,43.909915924072266,44.238273847360155,42.34199799393283,44.189021881182676,40890600
2020-03-02,45.90470886230469,45.93754560124664,44.08231369179904,44.27112024348961,25698600
2020-03-03,46.019622802734375,47.193509228704706,45.67484341653835,46.594249893923106,27099200
2020-03-04,48.367393493652344,48.4330669519532,46.306937277447126,46.306937277447126,20526100
2020-03-05,46.57783508300781,47.751718388127024,46.12633789086641,47.44798647553602,17948500
2020-03-06,45.362911224365234,45.896497225265584,44.31216072208167,45.100223598794344,22353900
2020-03-09,42.57184600830078,43.98379406537903,42.25990334026382,42.72781577657781,27898300
2020-03-10,44.04946517944336,44.16439060353949,42.005424133146775,43.68827054207224,27457400
2020-03-11,42.859153747558594,43.22035146095101,41.9807917051438,42.97407915400802,22653900
2020-03-12,38.713619232177734,40.98751116054476,38.32779547569275,39.84646138790016,31913100
2020-03-13,40.1379508972168,41.040578739195155,38.59768658347884,40.9991712709546,33697200
2020-03-16,37.47975158691406,39.64937279196409,34.092827252086956,34.978895904787535,28682300
2020-03-17,39.06970977783203,39.33470119633368,37.5708495002877,37.993181745300696,32106700
2020-03-18,37.14023208618164,37.388664267852214,34.44063123040528,37.049143866375026,35408300
2020-03-19,34.639381408691406,36.98289984960306,33.98518246467293,36.73447079055526,41956900
2020-03-20,31.716184616088867,34.838117590058005,31.061985781027285,34.738746614778506,51513500
2020-03-23,31.1033878326416,32.20475744411412,30.035139767862734,32.0971037302588,44978500
2020-03-24,32.66849899291992,34.28329231936583,32.155078610405845,34.13423427945105,49096200
2020-03-25,34.45718765258789,35.980889397565484,33.049419220986984,33.64565130000522,42511700
2020-03-26,36.67649459838867,37.488030998801186,35.152792763608055,35.47575077246195,37821700
2020-03-27,35.45091247558594,36.46119091224441,35.11139207756328,36.154795225966986,23297900
2020-03-30,37.264461517333984,37.7281981756597,35.64138795161529,35.64138795161529,23446000
2020-03-31,36.64338302612305,37.68678644099792,36.48604534357085,37.32242399558627,25373900
2020-04-01,34.8795166015625,36.14650976943874,34.6145252684391,35.177632641062786,21936400
2020-04-02,36.39495086669922,36.59369285323794,34.66422386910217,34.96234000785717,17621900
2020-04-03,36.295570373535156,36.717899353601,35.8649586368124,36.08854568235765,14207100
2020-04-06,38.64737319946289,38.92892694491991,37.00773779672377,37.58740764430544,22850000
2020-04-07,38.51487731933594,40.24560409592771,38.49003536392752,40.16279547193532,21279600
2020-04-08,39.59968948364258,39.8232765676266,38.365823881109954,38.62253252057756,18937100
2020-04-09,40.576847076416016,41.18135890888902,40.03858151488488,40.11311054403617,19165300
2020-04-13,38.8626823425293,40.27873072935506,38.50659955628235,40.03858128580309,19586000
2020-04-14,40.51059341430664,40.78386754562743,38.86267850482323,39.69905693663472,21801900
2020-04-15,39.42580032348633,40.07999939829542,39.26017986469387,39.508608973408805,12893200
2020-04-16,39.00345230102539,39.62452640237259,38.72189858205682,39.25188446872126,17606800
2020-04-17,39.79843521118164,39.997177182865435,39.227044934960695,39.997177182865435,19844600
2020-04-20,38.53144073486328,39.74874712647448,38.34926112528397,39.574847115943335,18957900
2020-04-21,37.579132080078125,38.837842891440665,36.65165896079191,37.99318156438369,26863700
2020-04-22,37.82754898071289,38.2167563817279,37.6784909615559,38.13394461611521,15811600
